DATE    |OPEN  |LOW   |HI    |CLOSE |VOLUME |EMA13   |EMA26
20110223|304.86|301.7|307.04|305.35|3826676|309.0125|265.5321
20110222|309.7|303.58|312.15|304.8|3826676|309.6229|266.3703
20110218|312.69|311.78|315.27|314.72|3826676|310.4267|268.6662
20110217|310.31|309.83|313.31|312.32|3826676|309.7111|271.9314
20110216|312.5|310.74|312.94|311.8|3826676|309.2763|275.3523
20110215|313.35|311.24|314.73|311.76|3826676|308.8557|278.8215
20110214|311.36|309.71|314.5|313.76|3826676|308.3716|282.42
20110211|306.59|306.19|312.19|311.94|3826676|307.4736|285.7184
20110210|306.64|305.47|308.44|307.91|3826676|306.7292|288.3734
20110209|308.13|305.86|309.42|307.94|3826676|306.5324|290.9983
20110208|307.16|306.95|309.5|308.88|3826676|306.2978|293.411
20110207|304.78|304.3|308.89|306.84|3826676|305.8674|294.4668
20110204|304.77|303.0|305.42|305.18|3826676|305.7053|294.6586
20110203|304.44|302.76|305.42|304.77|3826676|305.7929|294.9584
20110202|305.19|303.46|306.86|305.69|3826676|305.9633|295.3501
20110201|301.94|301.25|306.37|305.21|3826676|306.0089|296.112
20110131|301.5|297.48|301.93|299.88|3826676|306.142|296.5999
20110128|309.23|299.58|309.87|300.19|3826676|307.1857|296.6377
20110127|308.64|306.32|309.54|308.09|3826676|308.3517|296.9556
20110126|309.85|307.33|310.93|307.94|3826676|308.3953|297.7727
20110125|303.8|302.96|310.03|309.65|3826676|308.4712|298.0958
20110124|303.48|300.31|305.94|305.23|3826676|308.2747|297.8803
20110121|319.47|305.37|320.54|305.61|3826676|308.7821|297.8658
20110120|315.79|311.33|316.72|313.07|3826676|309.3108|298.7314
20110119|320.74|314.52|321.16|315.56|3826676|308.6843|300.0976
20110118|312.72|312.32|320.67|319.5|3826676|307.5383|300.9187
20110114|308.39|308.23|311.82|311.78|3826676|305.5447|301.3839
20110113|308.18|306.77|309.53|308.04|3826676|304.5055|301.498
20110112|309.37|307.08|309.37|308.13|3826676|303.9164|300.945
20110111|308.55|306.94|309.09|307.7|3826676|303.2141|300.5823
20110110|307.09|303.98|307.39|306.8|3826676|302.4665|300.8854
20110107|307.65|304.76|308.82|307.91|3826676|301.7443|300.9615
20110106|305.03|304.72|308.91|306.44|3826676|300.7166|300.292
20110105|299.73|299.72|304.86|304.23|3826676|299.7627|299.1681
20110104|302.51|299.76|302.79|300.76|3826676|299.0182|297.9067
20110103|297.94|297.94|302.49|301.87|3826676|298.7279|297.0788
20101231|298.07|295.72|298.91|296.69|3826676|298.2042|296.8103
20101230|298.7|298.4|300.37|299.13|3826676|298.4566|297.3123
20101229|300.7|299.16|300.9|300.2|3826676|298.3443|298.5367
20101228|300.72|298.71|301.63|299.16|3826676|298.0351|300.4006
20101227|301.07|299.45|301.59|300.89|3826676|297.8476|303.2856
20101223|302.37|300.71|302.7|301.81|3826676|297.3405|305.9509
20101222|301.7|301.34|303.2|302.44|3826676|296.5956|308.1832
20101221|298.99|298.51|302.06|301.23|3826676|295.6215|310.3558
20101220|297.03|294.03|298.64|297.23|3826676|294.6868|311.6044
20101217|295.2|293.54|295.98|295.1|3826676|294.2629|312.1773
20101216|296.13|293.74|296.59|295.56|3826676|294.1234|312.35
20101215|296.8|294.28|297.93|294.85|3826676|293.8839|312.3986
20101214|298.25|295.94|298.85|297.16|3826676|293.7229|312.5517
20101213|298.26|296.75|301.2|297.01|3826676|293.1501|313.0395
20101210|296.27|294.85|296.7|295.81|3826676|292.5068|313.4702
20101209|296.64|294.21|297.49|295.45|3826676|291.9562|313.5635
20101208|295.69|291.55|295.96|294.97|3826676|291.3739|313.7508
20101207|295.34|292.71|296.2|293.28|3826676|290.7746|314.2606
20101206|289.99|288.02|290.71|288.89|3826676|290.357|315.1225
20101203|284.44|283.72|287.95|286.21|3826676|290.6015|315.8079
20101202|284.05|282.39|286.38|285.62|3826676|291.3334|316.4957
20101201|281.22|280.92|285.5|281.89|3826676|292.2857|317.1351
20101130|286.87|276.38|286.87|277.58|3826676|294.0183|317.6936
20101129|294.29|289.69|294.61|290.76|3826676|296.758|318.386
20101126|294.93|293.21|296.19|294.7|3826676|297.7577|318.8891
20101124|293.36|293.23|298.0|297.19|3826676|298.2673|319.0443
20101123|293.21|288.81|294.21|291.21|3826676|298.4468|318.9402
20101122|293.44|291.08|296.42|295.31|3826676|299.653|318.734
20101119|298.2|294.87|298.65|295.12|3826676|300.3768|318.2369
20101118|294.21|293.99|299.69|297.98|3826676|301.2529|316.7267
20101117|292.21|290.39|294.46|291.48|3826676|301.7984|314.0085
20101116|296.08|291.43|298.65|291.57|3826676|303.5181|311.0839
20101115|301.24|296.73|301.7|297.44|3826676|305.5095|308.4327
20101112|306.69|300.3|308.14|301.34|3826676|306.8544|306.8299
20101111|309.54|306.8|309.62|308.29|3826676|307.7735|306.1221
20101110|310.73|308.45|311.19|311.13|3826676|307.6874|305.1544
20101109|314.68|309.94|315.11|312.1|3826676|307.1136|303.7566
20101108|311.7|311.25|314.43|313.07|3826676|306.2825|302.1536
20101105|311.28|310.24|312.43|312.23|3826676|305.1513|300.3412
20101104|312.01|310.74|314.65|311.82|3826676|303.9715|297.899
20101103|308.44|306.44|310.6|309.78|3826676|302.6634|294.5972
20101102|309.03|306.98|309.69|307.49|3826676|301.4773|292.6
20101101|307.56|305.3|310.02|307.19|3826676|300.4752|292.6018
20101029|308.23|306.19|309.19|306.54|3826676|299.3561|292.8077
20101028|309.71|306.34|310.19|308.98|3826676|298.1588|293.7034
20101027|307.58|305.86|309.69|307.93|3826676|296.3552|295.2967
20101026|306.24|305.21|310.3|308.99|3826676|294.4261|296.7404
20101025|307.49|307.18|312.06|307.94|3826676|291.9988|298.0031
20101022|305.65|304.72|307.1|305.96|3826676|289.3419|299.4784
20101021|305.45|302.7|307.69|305.69|3826676|286.5722|301.0668
20101020|303.77|303.45|308.38|303.69|3826676|283.386|302.7171
20101019|304.12|301.13|307.1|303.61|3826676|280.0019|304.0084
20101018|299.97|299.97|309.54|308.55|3826676|276.0673|304.5202
20101015|299.34|295.5|300.52|300.42|3826676|270.6535|304.6596
20101014|271.82|268.29|272.35|270.19|3826676|265.6924|304.7993
20101013|273.23|270.89|273.47|271.38|3826676|264.9428|304.7651
20101012|269.79|268.63|272.72|270.42|3826676|263.8699|304.8777
20101011|268.97|268.32|272.03|269.15|3826676|262.7783|304.9972
20101008|266.12|263.55|268.53|267.91|3826676|261.7163|304.9621
20101007|267.84|264.31|268.33|264.74|3826676|260.684|305.1936
